well_id,structure_id,slab_num,slab_type,structure_acronym,structure_name,polygon_id,mri_voxel_x,mri_voxel_y,mri_voxel_z,mni_x,mni_y,mni_z,brain,reg_num,top_level,region_clean
4966,4203,20,CX,OTG-s,"occipito-temporal gyrus, right, superior bank of gyrus",997899,57,103,137,45.23155083795221,-64.04741387335301,-14.1369830988745,10021,4198.0,CTX,occipito-temporal gyrus
4974,4204,20,CX,OTG-i,"occipito-temporal gyrus, right, inferior bank of gyrus",997898,73,98,137,25.3209895592769,-62.7842456202156,-4.853523183201309,10021,4198.0,CTX,occipito-temporal gyrus
4982,4149,20,CX,ITG-its,"inferior temporal gyrus, left, bank of the its",997957,140,95,144,-50.5345902109447,-72.9873357547379,-3.86941942981234,10021,4147.0,CTX,inferior temporal gyrus
4990,4150,20,CX,ITG-l,"inferior temporal gyrus, left, lateral bank of gyrus",997956,144,95,144,-53.9587519908816,-72.8273770688855,-4.87785148753993,10021,4147.0,CTX,inferior temporal gyrus
5017,4019,14,CX,PrG-il,"precentral gyrus, right, inferior lateral aspect of gyrus",998405,60,33,91,33.6582412626112,-14.4258468731393,67.4026946821078,10021,4010.0,CTX,precentral gyrus
5025,4020,14,CX,PrG-cs,"precentral gyrus, right, bank of the central sulcus",998404,53,54,92,43.34820942309171,-13.4344069967256,45.2726560913146,10021,4010.0,CTX,precentral gyrus
5033,4092,14,CX,PoG-cs,"postcentral gyrus, right, bank of the central sulcus",998403,50,52,93,46.887689665811,-14.642674930603096,47.28885303052999,10021,4085.0,CTX,postcentral gyrus
5041,4093,14,CX,PoG-sl,"postcentral gyrus, right, superior lateral aspect of gyrus",998402,48,44,94,48.5157887311488,-14.2331639165497,55.9124152428368,10021,4085.0,CTX,postcentral gyrus
5066,4012,12,CX,PrG-prc,"precentral gyrus, left, bank of the precentral sulcus",995243,126,47,79,-33.8667219648013,-2.54019380250643,51.0406008526724,10021,4010.0,CTX,precentral gyrus
5026,4167,12,CX,HG,"Heschl's gyrus, right",995072,54,98,83,45.1106090693929,-7.78443680526286,-9.95452140501213,10021,4165.0,CTX,Heschl's gyrus
5034,4179,12,CX,PLP,"planum polare, right",995073,57,102,83,42.1768235279372,-8.37740988421316,-15.7879831782133,10021,4177.0,CTX,planum polare
5042,4271,12,CX,LIG,"long insular gyri, right",995074,55,88,83,43.0819344347492,-6.82183057953802,1.407755378665,10021,4269.0,CTX,long insular gyri
5050,4289,12,CX,Pu,"putamen, right",995068,68,83,84,29.7467481099962,-9.21495948344663,6.8279112723705815,10021,4287.0,STR,putamen
5058,4298,12,CX,GPe,"globus pallidus, external segment, right",995067,73,85,84,25.2126627586171,-9.36611199602733,5.8171045745811485,10021,12897.0,GP,"globus pallidus, external segment"
5049,4023,12,CX,SFG-m,"superior frontal gyrus, left, medial bank of gyrus",993142,100,49,79,-6.2196227568624405,-4.85894967697209,50.76532842788161,10021,4021.0,CTX,superior frontal gyrus
5057,4026,12,CX,SFG-m,"superior frontal gyrus, right, medial bank of gyrus",993139,86,51,75,9.5079808891425,-0.485450443799259,45.6409082913458,10021,4021.0,CTX,superior frontal gyrus
5065,4223,12,CX,CgGf-s,"cingulate gyrus, frontal part, left, superior bank of gyrus",993141,100,54,79,-8.027700448226339,-3.44064056548428,45.312733575083,10021,4221.0,CTX,"cingulate gyrus, frontal part"
5073,4224,12,CX,CgGf-i,"cingulate gyrus, frontal part, left, inferior bank of gyrus",993140,95,60,79,-2.26676657591455,-3.5740611183478794,37.02910766686121,10021,4221.0,CTX,"cingulate gyrus, frontal part"
5081,4226,12,CX,CgGf-s,"cingulate gyrus, frontal part, right, superior bank of gyrus",993138,86,55,76,9.38417028753783,-0.412944817732026,41.64917083036,10021,4221.0,CTX,"cingulate gyrus, frontal part"
4994,4227,12,CX,CgGf-i,"cingulate gyrus, frontal part, right, inferior bank of gyrus",993137,88,64,79,5.755388642395888,-4.1276539736606095,31.357667762884606,10021,4221.0,CTX,"cingulate gyrus, frontal part"
5002,4282,12,CX,BCd,"body of caudate nucleus, left",995477,101,72,81,-9.459153257295029,-7.11466697446368,21.1023092322829,10021,12899.0,STR,body of the caudate nucleus
5010,4286,12,CX,BCd,"body of caudate nucleus, right",995474,78,73,83,18.5116874529847,-8.70014646110661,19.967345762903303,10021,12899.0,STR,body of the caudate nucleus
7105,4012,10,CX,PrG-prc,"precentral gyrus, left, bank of the precentral sulcus",978417,138,70,70,-47.2825601279195,3.38251277934735,22.0130750416363,10021,4010.0,CTX,precentral gyrus
7113,4117,18,CX,AnG-i,"angular gyrus, right, inferior bank of gyrus",997607,36,68,125,64.8175901612471,-45.7035483587486,30.9632313526733,10021,4111.0,CTX,angular gyrus
5161,4248,14,CX,PHG-cos,"parahippocampal gyrus, right, bank of the cos",1009764,67,113,94,33.3638272325631,-18.9815645284196,-28.06905167502889,10021,,,
5144,4187,24,CX,Cun-str,"cuneus, left, striate",1012032,105,92,164,-8.1594149484955,-97.2362728677482,0.679881209313962,10021,4184.0,CTX,cuneus
5138,4094,16,CX,PoG-il,"postcentral gyrus, right, inferior lateral aspect of gyrus",1010596,59,34,105,38.29208762341009,-29.7209724579956,69.3521802426946,10021,4085.0,CTX,postcentral gyrus
5118,4113,22,CX,AnG-s,"angular gyrus, left, superior bank of gyrus",1011440,119,62,150,-28.9045760579352,-78.93075105675321,35.46466296083729,10021,4111.0,CTX,angular gyrus
7121,4472,14,CX,DTLv,"lateral group of nuclei, right, ventral division",1029329,79,84,89,19.4586014679657,-14.6348470832722,7.14139980387864,10021,12925.0,THAL,"lateral group of nuclei, ventral division"
7129,4286,13,CX,BCd,"body of caudate nucleus, right",1035533,81,73,88,16.044218449888998,-14.0218731636321,22.488662050833103,10021,12899.0,STR,body of the caudate nucleus
7137,4296,13,CX,GPi,"globus pallidus, internal segment, left",1035534,110,86,93,-19.6114189756716,-20.095392880990698,4.85698055427974,10021,12898.0,GP,"globus pallidus, internal segment"
7145,4472,15,CX,DTLv,"lateral group of nuclei, right, ventral division",1034173,77,84,99,21.0806436274216,-24.048601530377496,7.25057216821935,10021,12925.0,THAL,"lateral group of nuclei, ventral division"
7153,4472,15,CX,DTLv,"lateral group of nuclei, right, ventral division",1036477,76,84,99,21.9866755349218,-24.0855030940174,7.39835910967803,10021,12925.0,THAL,"lateral group of nuclei, ventral division"
7161,4417,15,CX,DTLv,"lateral group of nuclei, left, ventral division",1035172,111,77,102,-21.1367726565882,-28.735779693709503,15.001433371443,10021,12925.0,THAL,"lateral group of nuclei, ventral division"
7169,4247,12,CX,PHG-l,"parahippocampal gyrus, right, lateral bank of gyrus",1036785,82,111,87,15.3983381949103,-12.765853690535,-28.154555372872,10021,,,
7177,4298,12,CX,GPe,"globus pallidus, external segment, right",1036720,78,87,84,20.4622083121999,-9.53819231284951,2.8006037023919,10021,12897.0,GP,"globus pallidus, external segment"
7185,4164,16,CX,FuG-cos,"fusiform gyrus, right, bank of cos",1042434,67,103,110,32.1177105768247,-36.0058439327389,-14.5123971465907,10021,4156.0,CTX,fusiform gyrus
7193,4248,16,CX,PHG-cos,"parahippocampal gyrus, right, bank of the cos",1042433,69,102,109,29.7711768452697,-34.4607870178942,-13.5235752587921,10021,,,
7106,4464,16,CX,DTLd,"lateral group of nuclei, right, dorsal division",1034195,75,88,105,23.2373074954944,-29.521382893439498,2.44519229943843,10021,12924.0,THAL,"lateral group of nuclei, dorsal division"
7114,4464,16,CX,DTLd,"lateral group of nuclei, right, dorsal division",1042460,77,88,105,21.533411715913505,-29.424097910781803,2.0778893442276,10021,12924.0,THAL,"lateral group of nuclei, dorsal division"
5691,4304,12,CX,SptN,"septal nuclei, right",996329,90,76,82,4.04940184173948,-8.029332776061409,17.0151527102455,10021,,,
7049,4363,13,CX,CeA,"central nucleus, right",1021896,71,96,92,26.7649469584624,-18.011038825555698,-7.5655783999163795,10021,4359.0,AMYG,central nucleus
7043,4417,13,CX,DTLv,"lateral group of nuclei, left, ventral division",1021817,97,81,93,-5.04333793745272,-20.3202972534784,9.793679376267589,10021,12925.0,THAL,"lateral group of nuclei, ventral division"
7051,4455,13,CX,DTM,"medial group of nuclei, right",1021811,90,85,95,4.52365166798403,-20.6689640232903,5.22344618827241,10021,12927.0,THAL,medial group of nuclei
7067,4507,13,CX,ZI,"zona incerta, left",1020675,99,91,95,-8.30649779438555,-20.2846637283522,-2.80298837176889,10021,4504.0,THAL,ventral thalamus
7075,9074,13,CX,SNC,"substantia nigra, pars compacta, left",1020673,105,98,94,-14.173800719275,-20.46325592985789,-9.98381701156125,10021,9072.0,VTA_SN,substantia nigra
7091,4518,13,CX,Sb,"subthalamic nucleus, left",1020674,102,91,95,-11.5139275024055,-20.8604767611954,-2.24841883197136,10021,,,
7099,9078,13,CX,SNR,"substantia nigra, pars reticulata, right",1020672,81,99,92,16.2291529280382,-17.406779976583,-11.8987955283656,10021,9072.0,VTA_SN,substantia nigra
7073,4264,13,CX,CA2,"CA2 field, right",1025580,70,103,91,28.1591400613272,-16.2909992600441,-16.6648480020561,10021,12893.0,HIPP,CA2 field
7081,4266,13,CX,CA4,"CA4 field, right",1025582,70,106,91,28.6893380697728,-16.1001307917212,-20.9846060153182,10021,12895.0,HIPP,CA4 field
7089,4367,13,CX,COMA,"cortico-medial group, left",1025948,116,96,93,-25.2122568144271,-20.2115489334297,-7.40592624091633,10021,4366.0,AMYG,cortico-medial group
7097,4360,13,CX,CeA,"central nucleus, left",1025957,118,97,92,-27.212492667578893,-19.2412299033634,-8.264363029954389,10021,4359.0,AMYG,central nucleus
7010,4256,13,CX,CA3,"CA3 field, left",1029979,117,102,92,-26.6218677547242,-18.5595314432086,-15.3224809529431,10021,12894.0,HIPP,CA3 field
7018,4299,13,CX,GPi,"globus pallidus, internal segment, right",1034816,76,90,93,22.36502212830949,-18.5708731180081,0.105139567581436,10021,12898.0,GP,"globus pallidus, internal segment"
7034,4512,13,CX,R,"reticular nucleus of thalamus, right",1021809,84,81,93,12.5262924713194,-19.3388026077458,11.0460695296916,10021,4504.0,THAL,ventral thalamus
7042,4573,13,CX,PVH,"paraventricular nucleus of the hypothalamus, left",1034023,93,86,94,-0.512050685759366,-20.00089005200969,3.5902997033178403,10021,12905.0,HYPO,paraventricular nucleus of the hypothalamus
7050,13005,13,CX,LHM,"lateral hypothalamic area, mammillary region, left",1020687,102,96,94,-11.1437891828306,-19.8651797843593,-8.12824919665498,10021,13004.0,HYPO,"lateral hypothalamic area, mammillary region"
7058,4604,13,CX,PVH,"paraventricular nucleus of the hypothalamus, right",1035504,91,84,95,2.85578950098965,-20.925758318948,6.812098697881348,10021,12905.0,HYPO,paraventricular nucleus of the hypothalamus
7066,13006,13,CX,LHM,"lateral hypothalamic area, mammillary region, right",1020688,84,95,93,13.4595629612574,-17.5074090727019,-7.620430872455009,10021,13004.0,HYPO,"lateral hypothalamic area, mammillary region"
7074,4671,13,CX,MB,"mammillary body, left",1023598,103,98,94,-12.0084589127671,-20.126918267841,-10.2660423014383,10021,12909.0,HYPO,mammillary body
7082,4679,13,CX,PHA,"posterior hypothalamic area, left",1020689,98,95,95,-7.1484633520980285,-20.0971307081464,-7.65207379037712,10021,12910.0,HYPO,posterior hypothalamic area
7098,4693,13,CX,PHA,"posterior hypothalamic area, right",1020690,87,91,94,9.46577955633711,-18.3883376772493,-2.7106229989982795,10021,12910.0,HYPO,posterior hypothalamic area
7011,4450,13,CX,DTA,"anterior group of nuclei, right",1021807,90,79,92,3.43761359828476,-19.8514300968218,13.3459374864418,10021,12920.0,THAL,anterior group of nuclei
7009,4260,13,CX,S,"subiculum, right",1026201,75,110,91,24.3170819586836,-16.3452239533196,-27.1017413531148,10021,12896.0,HIPP,subiculum
7017,4263,13,CX,CA1,"CA1 field, right",1025579,75,104,91,23.094493296957506,-16.3559332071737,-18.116795672543,10021,12892.0,HIPP,CA1 field
7025,4285,13,CX,TCd,"tail of caudate nucleus, right",1025471,64,105,91,34.319006807149805,-16.8063197660562,-19.6342272790822,10021,12901.0,STR,tail of the caudate nucleus
7033,4346,13,CX,BLA,"basolateral nucleus, right",1023623,71,98,91,26.902466530043,-16.942114069284102,-9.982110824437449,10021,4341.0,AMYG,basolateral nucleus
7041,4355,13,CX,BMA,"basomedial nucleus, right",1023622,70,98,91,27.8513128041854,-16.943052528982196,-9.92874670865672,10021,4350.0,AMYG,basomedial nucleus
7057,4371,13,CX,COMA,"cortico-medial group, right",1025424,71,99,91,26.9641806512437,-16.8736763580603,-11.180596492036,10021,4366.0,AMYG,cortico-medial group
11281,4143,9,CX,MTG-i,"middle temporal gyrus, left, inferior bank of gyrus",1283581,149,106,137,-56.8835029503224,-50.558670012282704,8.7822807177113,12876,4140.0,CTX,middle temporal gyrus
11305,4151,9,CX,ITG-mts,"inferior temporal gyrus, left, bank of mts",1283601,152,128,137,-60.4283844892749,-47.1811317674547,-14.3294093789232,12876,4147.0,CTX,inferior temporal gyrus
11289,4149,9,CX,ITG-its,"inferior temporal gyrus, left, bank of the its",1283603,143,126,137,-50.4460967164651,-46.752918060778,-10.4618695200308,12876,4147.0,CTX,inferior temporal gyrus
11335,4142,8,CX,MTG-s,"middle temporal gyrus, left, superior bank of gyrus",1279507,151,108,127,-59.6814014920839,-38.5574655354074,5.1594808841836,12876,4140.0,CTX,middle temporal gyrus
11319,4135,8,CX,STG-l,"superior temporal gyrus, left, lateral bank of gyrus",1283331,160,100,127,-67.2093410947741,-37.866354665317296,13.1507022686167,12876,4133.0,CTX,superior temporal gyrus
11263,4143,7,CX,MTG-i,"middle temporal gyrus, left, inferior bank of gyrus",1284160,149,128,110,-56.6224844193263,-21.23889975139,-15.313293149405697,12876,4140.0,CTX,middle temporal gyrus
11326,4273,6,CX,SIG,"short insular gyri, left",1280038,134,96,99,-39.6281476833837,-13.814554467084598,14.6099331506233,12876,4272.0,CTX,short insular gyri
11318,4270,6,CX,LIG,"long insular gyri, left",1280037,132,104,100,-40.0818096619608,-13.5453655442872,6.36590670881637,12876,4269.0,CTX,long insular gyri
11310,4178,6,CX,PLP,"planum polare, left",1284515,150,104,99,-57.3397859046427,-11.5055276265108,8.21995500296865,12876,4177.0,CTX,planum polare
11302,4135,6,CX,STG-l,"superior temporal gyrus, left, lateral bank of gyrus",1280036,158,105,99,-65.59686799739801,-11.265719984356403,6.68158715862435,12876,4133.0,CTX,superior temporal gyrus
11286,4089,6,CX,PoG-il,"postcentral gyrus, left, inferior lateral aspect of gyrus",1280041,159,86,99,-66.4763027870725,-11.9435915195158,24.4163615746796,12876,4085.0,CTX,postcentral gyrus
11278,4280,4,CX,HCd,"head of caudate nucleus, left",1275919,104,100,74,-13.2946409982067,13.677179434559696,11.4837608062539,12876,12900.0,STR,head of the caudate nucleus
11262,4901,4,CX,IRoG,"inferior rostral gyrus, left",1275894,95,118,75,-4.42428956643272,16.206097502555302,-4.83456446487606,12876,4900.0,CTX,inferior rostral gyrus
11254,4291,4,CX,Acb,"nucleus accumbens, left",1273712,103,117,75,-13.5886139347823,15.352048292353402,-5.1049210960037,12876,4290.0,STR,nucleus accumbens
11341,4288,4,CX,Pu,"putamen, left",1273711,114,110,74,-24.9432120884346,13.752249849880302,1.82969343411049,12876,4287.0,STR,putamen
11265,4114,9,CX,AnG-i,"angular gyrus, left, inferior bank of gyrus",1283526,147,80,138,-50.936070215978496,-47.922756566296,29.8164327939785,12876,4111.0,CTX,angular gyrus
11296,4121,9,CX,Pcu-i,"precuneus, left, inferior lateral bank of gyrus",1283467,97,59,137,-6.51658710619282,-48.9600711735111,53.6156926007934,12876,4118.0,CTX,precuneus
11288,4120,9,CX,Pcu-s,"precuneus, left, superior lateral bank of gyrus",1283468,101,50,137,-10.2491778407912,-48.0648833331887,62.6407725309432,12876,4118.0,CTX,precuneus
11280,4090,9,CX,PoG-pcs,"postcentral gyrus, left, bank of the posterior central sulcus",1283469,111,41,137,-19.739131189279497,-47.65451284461911,70.5535248434922,12876,4085.0,CTX,postcentral gyrus
11328,4099,9,CX,SPL-i,"superior parietal lobule, left, inferior bank of gyrus",1283492,122,64,138,-26.307698092906,-51.1142767608951,44.428766711914605,12876,4096.0,CTX,superior parietal lobule
11320,4113,9,CX,AnG-s,"angular gyrus, left, superior bank of gyrus",1283486,135,61,138,-38.5554039461394,-49.8041225675039,46.9590567210745,12876,4111.0,CTX,angular gyrus
11336,4230,9,CX,CgGp-s,"cingulate gyrus, parietal part, left, superior bank of gyrus",1283510,94,72,137,-1.9106464156530705,-52.8547058635283,40.3567438070723,12876,4228.0,CTX,"cingulate gyrus, parietal part"
11303,4106,8,CX,SMG-s,"supramarginal gyrus, left, superior bank of gyrus",1279525,137,66,126,-42.1085263220056,-38.421630221873706,43.1099466957498,12876,4104.0,CTX,supramarginal gyrus
11295,4090,8,CX,PoG-pcs,"postcentral gyrus, left, bank of the posterior central sulcus",1279524,123,70,126,-28.0471758125944,-40.192383491585296,38.647644211488,12876,4085.0,CTX,postcentral gyrus
11272,4158,8,CX,FuG-its,"fusiform gyrus, left, bank of the its",1279552,137,142,127,-45.976488044732285,-37.7575630515402,-29.547572692168607,12876,4156.0,CTX,fusiform gyrus
11261,4072,7,CX,PCLa,"paracentral lobule, anterior part, left",1280393,96,37,111,-3.92457575476647,-21.1834095186392,75.6549101566893,12876,4071.0,CTX,"paracentral lobule, anterior part"
11245,4013,7,CX,PrG-sl,"precentral gyrus, left, superior lateral aspect of gyrus",1279775,104,36,111,-10.5259705730011,-24.289504521630697,78.44771572642709,12876,4010.0,CTX,precentral gyrus
11222,4158,7,CX,FuG-its,"fusiform gyrus, left, bank of the its",1279887,138,143,110,-47.1418652836675,-21.6033246947114,-31.925438338232304,12876,4156.0,CTX,fusiform gyrus
11214,4151,7,CX,ITG-mts,"inferior temporal gyrus, left, bank of mts",1279885,144,135,110,-52.3614967271316,-21.7555058618613,-23.5398191644868,12876,4147.0,CTX,inferior temporal gyrus
11198,4087,7,CX,PoG-cs,"postcentral gyrus, left, bank of the central sulcus",1279799,133,54,111,-40.56741254053311,-23.5772729984044,54.73337209974179,12876,4085.0,CTX,postcentral gyrus
11244,4015,6,CX,PrG-cs,"precentral gyrus, left, bank of the central sulcus",1279336,120,50,100,-28.987210645778603,-14.900428912613098,60.1812427642782,12876,4010.0,CTX,precentral gyrus
11197,4136,6,CX,STG-i,"superior temporal gyrus, left, inferior bank of gyrus",1279541,156,125,99,-64.2809818062766,-10.794244490536,-13.3838005765925,12876,4133.0,CTX,superior temporal gyrus
11204,4178,5,CX,PLP,"planum polare, left",1275913,138,123,88,-47.3634930122386,0.7968640431747429,-11.2704009259784,12876,4177.0,CTX,planum polare
11180,4135,5,CX,STG-l,"superior temporal gyrus, left, lateral bank of gyrus",1275916,154,116,88,-62.4516585486388,-0.260570073348603,-4.581107428019711,12876,4133.0,CTX,superior temporal gyrus
11189,4088,6,CX,PoG-sl,"postcentral gyrus, left, superior lateral aspect of gyrus",1279382,156,68,99,-64.19483568678609,-12.937675439743302,41.5499427877484,12876,4085.0,CTX,postcentral gyrus
11181,4087,6,CX,PoG-cs,"postcentral gyrus, left, bank of the central sulcus",1280014,152,71,99,-60.84625128050239,-13.5288416444855,38.7955749795057,12876,4085.0,CTX,postcentral gyrus
11129,4113,11,CX,AnG-s,"angular gyrus, left, superior bank of gyrus",1270316,123,54,160,-30.6613690820492,-70.3102719777013,54.0146460949969,12876,4111.0,CTX,angular gyrus
11121,4099,11,CX,SPL-i,"superior parietal lobule, left, inferior bank of gyrus",1270315,120,53,160,-29.0823237199999,-69.7238987478691,55.50144385956221,12876,4096.0,CTX,superior parietal lobule
11097,4143,10,CX,MTG-i,"middle temporal gyrus, left, inferior bank of gyrus",1270696,146,97,148,-50.3619313986697,-59.492737123773296,15.3710963164775,12876,4140.0,CTX,middle temporal gyrus
11088,4230,10,CX,CgGp-s,"cingulate gyrus, parietal part, left, superior bank of gyrus",1270784,96,73,146,-4.4692966539996,-64.605373377657,37.6874894174377,12876,4228.0,CTX,"cingulate gyrus, parietal part"
11072,4120,10,CX,Pcu-s,"precuneus, left, superior lateral bank of gyrus",1270788,97,60,146,-7.81292519039986,-59.2155673697406,53.0633166068635,12876,4118.0,CTX,precuneus
11112,4113,10,CX,AnG-s,"angular gyrus, left, superior bank of gyrus",1269851,127,58,147,-31.389598247806106,-59.6168273508908,50.95451883001351,12876,4111.0,CTX,angular gyrus
11104,4099,10,CX,SPL-i,"superior parietal lobule, left, inferior bank of gyrus",1270106,120,44,146,-26.5505596064251,-57.6112092712904,66.34137816763479,12876,4096.0,CTX,superior parietal lobule
11144,4201,10,CX,OTG-i,"occipito-temporal gyrus, left, inferior bank of gyrus",1270773,125,118,147,-31.0790319778861,-60.718597371741,-7.58809629918478,12876,4198.0,CTX,occipito-temporal gyrus
11277,4193,10,CX,LiG-pest,"lingual gyrus, left, peristriate",1270774,123,115,147,-28.8284663262472,-60.8090840893472,-5.322943023782639,12876,4191.0,CTX,lingual gyrus
11120,4186,10,CX,Cun-pest,"cuneus, left, peristriate",1270777,106,92,146,-10.8264057965959,-57.901701097283286,12.369109038836,12876,4184.0,CTX,cuneus
11276,4200,10,CX,OTG-s,"occipito-temporal gyrus, left, superior bank of gyrus",1270766,140,121,147,-45.7971325849197,-58.7133945921849,-7.57529955674117,12876,4198.0,CTX,occipito-temporal gyrus
11150,4121,11,CX,Pcu-i,"precuneus, left, inferior lateral bank of gyrus",1270313,100,77,159,-5.84842880145687,-73.6389299971418,31.3659437939651,12876,4118.0,CTX,precuneus
11142,4121,11,CX,Pcu-i,"precuneus, left, inferior lateral bank of gyrus",1270312,102,79,159,-7.91391991039414,-74.125386183933,27.5490878204332,12876,4118.0,CTX,precuneus
11134,4120,11,CX,Pcu-s,"precuneus, left, superior lateral bank of gyrus",1270311,97,50,159,-6.25036661717446,-66.9254565230728,61.2312864235032,12876,4118.0,CTX,precuneus
11095,4186,11,CX,Cun-pest,"cuneus, left, peristriate",1270321,112,88,159,-15.3706328558968,-72.8880489414267,17.0707471625362,12876,4184.0,CTX,cuneus
11087,4194,11,CX,LiG-str,"lingual gyrus, left, striate",1270325,100,110,160,-7.98103797548078,-72.42632497743651,-4.98786427355036,12876,4191.0,CTX,lingual gyrus
11079,4193,11,CX,LiG-pest,"lingual gyrus, left, peristriate",1270887,110,103,160,-14.9239892965778,-73.00812085636721,3.43007256710534,12876,4191.0,CTX,lingual gyrus
11071,4187,11,CX,Cun-str,"cuneus, left, striate",1270322,109,95,159,-13.6354733538495,-70.655394317834,12.6628986279768,12876,4184.0,CTX,cuneus
11063,4186,11,CX,Cun-pest,"cuneus, left, peristriate",1270320,113,89,159,-16.0233784113092,-72.5015268635517,16.569498000636194,12876,4184.0,CTX,cuneus
11151,4214,11,CX,SOG-s,"superior occipital gyrus, left, superior bank of gyrus",1270794,145,82,161,-51.327434104722,-74.1445741937291,22.5941907409386,12876,4212.0,CTX,superior occipital gyrus
11143,4207,11,CX,IOG-s,"inferior occipital gyrus, left, superior bank of gyrus",1270796,152,110,162,-57.62428141664471,-73.12605274463921,4.87349281204884,12876,4205.0,CTX,inferior occipital gyrus
11149,4014,5,CX,PrG-il,"precentral gyrus, left, inferior lateral aspect of gyrus",1270925,154,99,88,-62.120167177579,-1.36937364042947,12.0138138904351,12876,4010.0,CTX,precentral gyrus
11116,4224,4,CX,CgGf-i,"cingulate gyrus, frontal part, left, inferior bank of gyrus",1269857,94,85,74,-3.18696282878335,17.5827569387063,23.4971814998574,12876,4221.0,CTX,"cingulate gyrus, frontal part"
11108,4223,4,CX,CgGf-s,"cingulate gyrus, frontal part, left, superior bank of gyrus",1269856,95,66,74,-3.90203958472426,19.0334611013392,46.7170082561215,12876,4221.0,CTX,"cingulate gyrus, frontal part"
11100,4023,4,CX,SFG-m,"superior frontal gyrus, left, medial bank of gyrus",1269855,95,43,74,-1.8011215355129495,12.4289378115986,67.2602024855137,12876,4021.0,CTX,superior frontal gyrus
11140,4031,4,CX,MFG-i,"middle frontal gyrus, left, inferior bank of gyrus",1270067,138,57,74,-45.932412992310894,9.9411193791735,48.1958268785534,12876,4028.0,CTX,middle frontal gyrus
11132,4030,4,CX,MFG-s,"middle frontal gyrus, left, superior bank of gyrus",1270066,116,60,74,-22.9480960517029,10.7295234365023,47.09662297448861,12876,4028.0,CTX,middle frontal gyrus
11077,4905,4,CX,TP-m,"temporal pole, left, medial aspect",1270352,119,152,75,-28.2377150651002,13.4541380003358,-40.2049453480134,12876,4174.0,CTX,temporal pole
11069,4904,4,CX,TP-i,"temporal pole, left, inferior aspect",1270353,137,149,75,-45.9154103147882,12.668135455118597,-37.2490396136617,12876,4174.0,CTX,temporal pole
11061,4903,4,CX,TP-s,"temporal pole, left, superior aspect",1270351,123,136,75,-32.681107049990395,14.2560163915823,-23.4740685795777,12876,4174.0,CTX,temporal pole
11068,4224,3,CX,CgGf-i,"cingulate gyrus, frontal part, left, inferior bank of gyrus",1265790,96,92,63,-3.5001461276165005,27.3800401236763,17.459253156481303,12876,4221.0,CTX,"cingulate gyrus, frontal part"
10997,4224,3,CX,CgGf-i,"cingulate gyrus, frontal part, left, inferior bank of gyrus",1265790,95,92,63,-2.54672895492558,27.6959474493683,17.277410057472597,12876,4221.0,CTX,"cingulate gyrus, frontal part"
10965,4039,2,CX,trIFG,"inferior frontal gyrus, triangular part, left",1266555,128,113,44,-37.0144833872121,42.9188671115774,-0.30171748771755,12876,4035.0,CTX,inferior frontal gyrus
10996,4048,2,CX,GRe,"gyrus rectus, left",1266592,96,138,44,-5.625724848706192,44.095242769291,-26.000110663668103,12876,4047.0,CTX,gyrus rectus
11084,4024,2,CX,SFG-l,"superior frontal gyrus, left, lateral bank of gyrus",1266482,116,58,47,-23.153271146613307,40.614898349969394,49.9207732563398,12876,4021.0,CTX,superior frontal gyrus
10988,4030,2,CX,MFG-s,"middle frontal gyrus, left, superior bank of gyrus",1266483,133,69,46,-40.1189266841061,40.219851854349606,39.6656920480126,12876,4028.0,CTX,middle frontal gyrus
11053,4051,3,CX,MOrG,"medial orbital gyrus, left",1265850,102,133,59,-11.4600763624019,29.953649746219696,-19.9243387221302,12876,4050.0,CTX,medial orbital gyrus
11148,4051,4,CX,MOrG,"medial orbital gyrus, left",1270348,115,135,75,-24.8709064345652,14.7535282737209,-22.217885700570804,12876,4050.0,CTX,medial orbital gyrus
14673,9677,92,BS,Sp5,"spinal trigeminal nucleus, left",1331852,96,171,133,-5.012160016351,-42.11929044355741,-59.584575728790206,12876,,,
14665,9677,92,BS,Sp5,"spinal trigeminal nucleus, left",1330545,96,168,133,-4.96816449565675,-42.1242265551825,-56.6499556117116,12876,,,
14585,9598,92,BS,GiRt,"gigantocellular group, left",1335725,93,166,126,-2.0630419317270703,-35.2225483103602,-54.706450647986095,12876,,,
14577,9677,92,BS,Sp5,"spinal trigeminal nucleus, left",1324449,96,164,129,-4.953300122249098,-38.253103968342295,-52.7310704403646,12876,,,
14545,9543,92,BS,Cu,"cuneate nucleus, left",1335494,96,164,128,-4.96424920246193,-37.283677951090496,-52.7295558532206,12876,,,
14450,9614,92,BS,LMRt,"lateral medullary reticular group, left",1333227,98,162,127,-6.91415845440529,-36.3968672516844,-50.7559541495792,12876,,,
14579,9698,92,BS,8Ve,"vestibular nuclei, left",1333011,97,161,131,-5.8853827039108095,-40.3514414161696,-49.6606209402481,12876,,,
14513,9677,92,BS,Sp5,"spinal trigeminal nucleus, left",1324175,97,162,128,-5.919064114762441,-37.326630980555,-50.7653055892791,12876,,,
14497,9598,92,BS,GiRt,"gigantocellular group, left",1330195,93,162,128,-1.9824830770424096,-37.1679818270305,-50.79665299950261,12876,,,
14489,9561,92,BS,IO,"inferior olivary complex, left",1325705,96,163,124,-4.99338034974852,-33.4076192526251,-51.745290798952105,12876,,,
