well_id,structure_id,slab_num,slab_type,structure_acronym,structure_name,polygon_id,mri_voxel_x,mri_voxel_y,mri_voxel_z,mni_x,mni_y,mni_z,brain,reg_num,top_level,region_clean,R,A,S,vertex,mm_to_surf
2241,4323,15,CX,Cl,"claustrum, right",40536,61,92,86,35.008252387465895,-6.950577545,-2.802950418,9861,,,,31.5,4,4,0,
2265,4322,17,CX,Cl,"claustrum, left",41536,125,89,94,-33.16009501,-15.68402794,1.203739511,9861,,,,-32.5,-4,7,0,
2289,4322,18,CX,Cl,"claustrum, left",41476,124,80,99,-32.64350888,-17.33027035,11.209910184122698,9861,,,,-31.5,-9,16,0,
2249,4322,15,CX,Cl,"claustrum, left",40556,125,91,85,-32.36265756,-6.811531511,-1.770005492,9861,,,,-32.5,5,5,0,
897,4034,16,CX,MFG-i,"middle frontal gyrus, right, inferior bank of gyrus",39323,55,54,81,42.375941525209896,13.56426004,32.91418245,9861,4028,CTX,middle frontal gyrus,37.5,9,42,30701,0.347909
905,4023,16,CX,SFG-m,"superior frontal gyrus, left, medial bank of gyrus",38618,100,45,74,-8.201852747,17.59121881,45.5750832,9861,4021,CTX,superior frontal gyrus,-7.5,16,51,2287,-0.925014
913,4026,16,CX,SFG-m,"superior frontal gyrus, right, medial bank of gyrus",38619,87,48,77,7.528723694142081,12.41198265,41.38621033,9861,4021,CTX,superior frontal gyrus,5.5,13,48,2190,-0.576092
866,4223,16,CX,CgGf-s,"cingulate gyrus, frontal part, left, superior bank of gyrus",38632,102,65,73,-9.318240061,19.367170970354604,27.301167125244497,9861,4221,CTX,"cingulate gyrus, frontal part",-9.5,17,31,2765,0.155655
953,4224,16,CX,CgGf-i,"cingulate gyrus, frontal part, left, inferior bank of gyrus",38633,94,68,74,-0.957862583,16.39435302,23.75818027036449,9861,4221,CTX,"cingulate gyrus, frontal part",-1.5,16,28,2980,0.614716
937,4226,16,CX,CgGf-s,"cingulate gyrus, frontal part, right, superior bank of gyrus",38635,86,64,76,9.380874454615029,14.356513321701698,27.26849008,9861,4221,CTX,"cingulate gyrus, frontal part",6.5,14,32,2764,0.210302
945,4227,16,CX,CgGf-i,"cingulate gyrus, frontal part, right, inferior bank of gyrus",38634,91,68,75,3.282183321,14.70644794,23.31771651,9861,4221,CTX,"cingulate gyrus, frontal part",1.5,15,28,2954,0.401651
882,4024,16,CX,SFG-l,"superior frontal gyrus, left, lateral bank of gyrus",38642,111,39,73,-19.94806674,20.66514881,50.453837269288215,9861,4021,CTX,superior frontal gyrus,-18.5,17,57,29999,0.127546
874,4030,16,CX,MFG-s,"middle frontal gyrus, left, superior bank of gyrus",81143,118,40,74,-25.52771095,19.08572501,49.19483431,9861,4028,CTX,middle frontal gyrus,-25.5,16,56,30413,0.4621
898,4012,16,CX,PrG-prc,"precentral gyrus, left, bank of the precentral sulcus",38652,139,62,83,-45.67045362,7.701926446,29.28996579,9861,4010,CTX,precentral gyrus,-46.5,7,34,19579,0.254386
890,4013,16,CX,PrG-sl,"precentral gyrus, left, superior lateral aspect of gyrus",38653,149,59,85,-57.8078959,3.893763107,32.498387,9861,4010,CTX,precentral gyrus,-56.5,5,37,19662,0.297421
906,4031,16,CX,MFG-i,"middle frontal gyrus, left, inferior bank of gyrus",38650,136,62,79,-43.65628053,13.2592796,29.08468906,9861,4028,CTX,middle frontal gyrus,-43.5,11,34,30677,-0.541414
867,4017,16,CX,PrG-prc,"precentral gyrus, right, bank of the precentral sulcus",38936,40,67,85,56.36443185,4.910828566,25.9371161,9861,4010,CTX,precentral gyrus,52.5,5,29,19632,-0.025775
954,4019,16,CX,PrG-il,"precentral gyrus, right, inferior lateral aspect of gyrus",38935,34,67,87,63.41866275389111,3.2736994514681297,26.69691672,9861,4010,CTX,precentral gyrus,58.5,3,29,19630,0.620771
938,4092,16,CX,PoG-cs,"postcentral gyrus, right, bank of the central sulcus",38933,40,76,89,59.036170429897496,-4.493133684,15.985513497125002,9861,4085,CTX,postcentral gyrus,52.5,1,20,17880,-0.005911
930,4093,16,CX,PoG-sl,"postcentral gyrus, right, superior lateral aspect of gyrus",38932,32,76,88,66.63056198,-3.082308442,15.03578971,9861,4085,CTX,postcentral gyrus,60.5,2,20,17771,0.645215
922,4094,16,CX,PoG-il,"postcentral gyrus, right, inferior lateral aspect of gyrus",38930,30,80,89,67.8706887,-4.429874423,10.33900824,9861,4085,CTX,postcentral gyrus,62.5,1,16,17713,1.241251
885,4286,16,CX,BCd,"body of caudate nucleus, right",248615,79,74,91,18.20559439,-6.452961012,18.2508112,9861,12899,STR,body of the caudate nucleus,13.5,-1,22,0,
901,4289,16,CX,Pu,"putamen, right",248612,72,84,93,24.6383073,-10.99531118,8.489100292,9861,4287,STR,putamen,20.5,-3,12,0,
909,4298,16,CX,GPe,"globus pallidus, external segment, right",248613,73,88,92,23.103974662344108,-11.40450569,4.256583182,9861,12897,GP,"globus pallidus, external segment",19.5,-2,8,0,
875,4014,16,CX,PrG-il,"precentral gyrus, left, inferior lateral aspect of gyrus",39007,153,81,86,-62.095088,-3.776924985,8.752019895763981,9861,4010,CTX,precentral gyrus,-60.5,4,15,19223,-0.20179
891,4135,16,CX,STG-l,"superior temporal gyrus, left, lateral bank of gyrus",39006,157,92,91,-64.90123655,-13.59083358,-1.234956803,9861,4133,CTX,superior temporal gyrus,-64.5,-1,4,31816,1.012538
899,4166,16,CX,HG,"Heschl's gyrus, left",39005,141,87,89,-51.04462211,-6.143213631,2.672550932,9861,4165,CTX,Heschl's gyrus,-48.5,1,9,31441,1.109209
932,4150,16,CX,ITG-l,"inferior temporal gyrus, left, lateral bank of gyrus",39047,145,122,94,-56.91955429,-26.15229859,-33.0606,9861,4147,CTX,inferior temporal gyrus,-52.5,-4,-26,22175,2.228483
956,4170,16,CX,TG,"transverse gyri, right",39658,38,89,90,58.00241385,-9.110050821,0.3563241940564071,9861,4168,CTX,transverse gyri,54.5,0,7,31619,0.333786
877,4274,16,CX,SIG,"short insular gyri, right",39660,51,88,90,45.18533702,-8.79936829,2.6351710220482203,9861,4272,CTX,short insular gyri,41.5,0,8,10489,0.820543
949,4282,16,CX,BCd,"body of caudate nucleus, left",40075,110,73,88,-16.24802016,-5.119858031,18.17667579,9861,12899,STR,body of the caudate nucleus,-17.5,2,23,0,
933,4288,16,CX,Pu,"putamen, left",40074,118,88,91,-25.57912429,-12.29542373,2.969714879,9861,4287,STR,putamen,-25.5,-1,8,0,
957,4247,16,CX,PHG-l,"parahippocampal gyrus, right, lateral bank of gyrus",39398,73,113,98,23.69127940945389,-23.60860599,-23.83865732,9861,,,,19.5,-8,-17,0,
925,4295,16,CX,GPe,"globus pallidus, external segment, left",51235,114,87,91,-21.86694117,-11.71242608,4.6280269194108605,9861,12897,GP,"globus pallidus, external segment",-21.5,-1,9,0,
940,4179,16,CX,PLP,"planum polare, right",39656,55,99,92,40.229544,-15.59665392,-11.0388064,9861,4177,CTX,planum polare,37.5,-2,-3,31035,0.125031
878,4162,16,CX,FuG-its,"fusiform gyrus, right, bank of the its",39400,56,119,98,42.35168096,-27.5122672,-30.56699551,9861,4156,CTX,fusiform gyrus,36.5,-8,-23,22823,-0.730293
924,4151,16,CX,ITG-mts,"inferior temporal gyrus, left, bank of mts",39046,145,114,94,-55.24381562,-23.22359188,-24.49468268,9861,4147,CTX,inferior temporal gyrus,-52.5,-4,-18,21992,0.880542
869,4271,16,CX,LIG,"long insular gyri, right",39659,57,94,90,38.7601251,-11.44435553,-4.974319584,9861,4269,CTX,long insular gyri,35.5,0,2,10337,-0.69142
881,4024,14,CX,SFG-l,"superior frontal gyrus, left, lateral bank of gyrus",38681,107,41,64,-13.58071724,30.92400535,47.039012567052495,9861,4021,CTX,superior frontal gyrus,-14.5,26,55,29764,0.252184
441,4026,10,CX,SFG-m,"superior frontal gyrus, right, medial bank of gyrus",28120,82,60,47,10.80448534,44.86704348,25.17305743,9861,4021,CTX,superior frontal gyrus,10.5,43,36,29052,-1.208383
685,4231,20,CX,CgGp-i,"cingulate gyrus, parietal part, left, inferior bank of gyrus",39430,94,68,101,-0.496496634,-14.75540036,30.29808332,9861,4228,CTX,"cingulate gyrus, parietal part",-1.5,-11,28,2391,0.167007
677,4143,20,CX,MTG-i,"middle temporal gyrus, left, inferior bank of gyrus",38466,148,102,116,-58.66012,-43.32124805,-8.646344525,9861,4140,CTX,middle temporal gyrus,-55.5,-26,-6,21703,-0.786046
748,4149,20,CX,ITG-its,"inferior temporal gyrus, left, bank of the its",38464,135,110,114,-45.92966384,-43.78004624,-16.78832135,9861,4147,CTX,inferior temporal gyrus,-42.5,-24,-14,22538,-0.790129
756,4151,20,CX,ITG-mts,"inferior temporal gyrus, left, bank of mts",38465,145,105,116,-56.09698404,-43.8785778,-11.0785041,9861,4147,CTX,inferior temporal gyrus,-52.5,-26,-9,21859,0.117116
716,4160,20,CX,FuG-cos,"fusiform gyrus, left, bank of cos",37657,123,111,109,-32.15139938,-37.46563023,-18.74287555,9861,4156,CTX,fusiform gyrus,-30.5,-19,-15,23010,0.46083
755,4153,20,CX,ITG-its,"inferior temporal gyrus, right, bank of the its",37645,48,116,121,48.45262197,-49.18359739,-19.71711495,9861,4147,CTX,inferior temporal gyrus,44.5,-31,-20,22359,-0.55252
747,4154,20,CX,ITG-l,"inferior temporal gyrus, right, lateral bank of gyrus",37642,36,118,121,61.56634864,-50.34410567,-22.76334479,9861,4147,CTX,inferior temporal gyrus,56.5,-31,-22,23561,0.248954
676,4162,20,CX,FuG-its,"fusiform gyrus, right, bank of the its",37644,54,115,120,42.43390354,-49.27937505,-19.95920413,9861,4156,CTX,fusiform gyrus,38.5,-30,-19,22673,-0.958381
684,4163,20,CX,FuG-l,"fusiform gyrus, right, lateral bank of gyrus",37646,66,114,117,28.816429944333706,-45.70468376,-19.67289903,9861,4156,CTX,fusiform gyrus,26.5,-27,-18,22963,-1.457806
708,4247,20,CX,PHG-l,"parahippocampal gyrus, right, lateral bank of gyrus",37649,76,107,112,19.71734586,-36.40593913,-13.86683673,9861,,,,16.5,-22,-11,0,
700,4248,20,CX,PHG-cos,"parahippocampal gyrus, right, bank of the cos",37648,64,109,115,31.22074884740369,-42.03470537,-15.52739357,9861,,,,28.5,-25,-13,0,
691,4107,20,CX,SMG-i,"supramarginal gyrus, left, inferior bank of gyrus",37636,147,79,114,-57.23929518,-35.41926391,18.29331784,9861,4104,CTX,supramarginal gyrus,-54.5,-24,17,17130,0.171981
723,4136,20,CX,STG-i,"superior temporal gyrus, left, inferior bank of gyrus",37628,145,87,114,-55.05587774,-36.33095652,9.57779695,9861,4133,CTX,superior temporal gyrus,-52.5,-24,9,9360,-1.075207
739,4169,20,CX,TG,"transverse gyri, left",37630,125,80,115,-33.51445107,-33.97685018,13.86677417,9861,4168,CTX,transverse gyri,-32.5,-25,16,10005,-0.98906
731,4172,20,CX,PLT,"planum temporale, left",37629,135,83,115,-44.25685056,-35.90279548,11.22901081,9861,4171,CTX,planum temporale,-42.5,-25,13,9894,0.77338
683,4145,20,CX,MTG-s,"middle temporal gyrus, right, superior bank of gyrus",37620,32,101,118,64.89664995205611,-41.23754184,-6.837852306,9861,4140,CTX,middle temporal gyrus,60.5,-28,-5,8758,-0.442732
675,4146,20,CX,MTG-i,"middle temporal gyrus, right, inferior bank of gyrus",37619,37,106,119,59.89672527,-42.73727306,-11.65496412,9861,4140,CTX,middle temporal gyrus,55.5,-29,-10,21432,-0.973825
762,4155,20,CX,ITG-mts,"inferior temporal gyrus, right, bank of mts",37614,39,108,120,57.75122443,-44.5392687,-13.25196935,9861,4147,CTX,inferior temporal gyrus,53.5,-30,-12,23305,0.881573
754,4014,20,CX,PrG-il,"precentral gyrus, left, inferior lateral aspect of gyrus",39438,131,37,103,-42.09090617,-9.306083919,59.79785422,9861,4010,CTX,precentral gyrus,-38.5,-13,59,5388,1.409226
746,4015,20,CX,PrG-cs,"precentral gyrus, left, bank of the central sulcus",37604,127,55,103,-36.31812793,-15.333607,41.077105355645706,9861,4010,CTX,precentral gyrus,-34.5,-13,41,8253,-1.166221
738,4087,20,CX,PoG-cs,"postcentral gyrus, left, bank of the central sulcus",37603,129,57,104,-37.42499506,-17.79959063,39.1287516,9861,4085,CTX,postcentral gyrus,-36.5,-14,39,8215,0.995982
730,4090,20,CX,PoG-pcs,"postcentral gyrus, left, bank of the posterior central sulcus",37602,139,63,109,-46.6482532,-22.9946957,32.52514896,9861,4085,CTX,postcentral gyrus,-46.5,-19,33,17691,0.018763
753,4018,20,CX,PrG-sl,"precentral gyrus, right, superior lateral aspect of gyrus",37268,81,29,107,12.61664742,-10.90809148,69.77164729,9861,4010,CTX,precentral gyrus,11.5,-17,67,6244,-2.009875
761,4076,20,CX,PCLa-s,"paracentral lobule, anterior part, right, superior bank of gyrus",37269,88,29,109,4.495490475,-14.04488791,67.94850997,9861,4071,CTX,"paracentral lobule, anterior part",4.5,-19,67,4642,0.937312
706,4074,20,CX,PCLa-i,"paracentral lobule, anterior part, left, inferior bank of gyrus",37274,105,58,100,-13.63719966,-12.80241286,37.36205985,9861,4071,CTX,"paracentral lobule, anterior part",-12.5,-10,38,4498,-1.248649
690,4233,20,CX,CgGp-s,"cingulate gyrus, parietal part, right, superior bank of gyrus",37272,87,60,109,7.423116707421089,-20.11188359,37.88108655,9861,4228,CTX,"cingulate gyrus, parietal part",5.5,-19,36,1736,-0.534695
745,4019,20,CX,PrG-il,"precentral gyrus, right, inferior lateral aspect of gyrus",37218,64,50,110,32.47575895,-17.30798753,48.34140197,9861,4010,CTX,precentral gyrus,28.5,-20,46,8176,-0.987478
737,4020,20,CX,PrG-cs,"precentral gyrus, right, bank of the central sulcus",37217,57,36,110,40.93729743,-14.3425518,62.628400692941895,9861,4010,CTX,precentral gyrus,35.5,-20,60,5532,0.462586
729,4093,20,CX,PoG-sl,"postcentral gyrus, right, superior lateral aspect of gyrus",37216,44,44,111,52.45288577,-17.03267086,52.82975251,9861,4085,CTX,postcentral gyrus,48.5,-21,52,7940,-0.09028
721,4094,20,CX,PoG-il,"postcentral gyrus, right, inferior lateral aspect of gyrus",37214,40,47,111,57.16073522,-19.33907275,48.30712922,9861,4085,CTX,postcentral gyrus,52.5,-21,49,7970,0.58253
697,4109,20,CX,SMG-s,"supramarginal gyrus, right, superior bank of gyrus",37202,34,54,112,64.36542403,-22.5164475,42.0536961,9861,4104,CTX,supramarginal gyrus,58.5,-22,42,17020,-0.180609
705,4110,20,CX,SMG-i,"supramarginal gyrus, right, inferior bank of gyrus",37203,34,80,115,61.38041532,-31.39232917,13.88030896,9861,4104,CTX,supramarginal gyrus,58.5,-25,16,9670,-0.513477
413,4087,24,CX,PoG-cs,"postcentral gyrus, left, bank of the central sulcus",35027,126,40,118,-35.8213973,-26.41880585,58.13334387,9861,4085,CTX,postcentral gyrus,-33.5,-28,56,5527,1.060362
673,4114,30,CX,AnG-i,"angular gyrus, left, inferior bank of gyrus",27902,126,82,161,-39.61733094,-88.95812182,20.91715949,9861,4111,CTX,angular gyrus,-33.5,-71,14,15607,1.275217
681,4099,28,CX,SPL-i,"superior parietal lobule, left, inferior bank of gyrus",27323,125,61,146,-34.91899076,-64.00112044,40.802733846498704,9861,4096,CTX,superior parietal lobule,-32.5,-56,35,14145,0.534565
549,4284,12,CX,HCd,"head of caudate nucleus, right",81050,83,87,66,12.38229748,16.41102919,-0.177833435,9861,12900,STR,head of the caudate nucleus,9.5,24,9,0,
674,4073,20,CX,PCLa-s,"paracentral lobule, anterior part, left, superior bank of gyrus",37270,96,29,99,-1.893900491,-5.51187259,65.12519517,9861,4071,CTX,"paracentral lobule, anterior part",-3.5,-9,67,4897,0.86322
698,4230,20,CX,CgGp-s,"cingulate gyrus, parietal part, left, superior bank of gyrus",37273,98,61,99,-4.486778417,-12.25937936,35.57066537,9861,4228,CTX,"cingulate gyrus, parietal part",-5.5,-9,35,2012,0.24775
689,4154,12,CX,ITG-l,"inferior temporal gyrus, right, lateral bank of gyrus",36774,49,130,75,46.64132272,-8.876534632,-45.25062862,9861,4147,CTX,inferior temporal gyrus,43.5,15,-34,22120,0.000722
715,4142,20,CX,MTG-s,"middle temporal gyrus, left, superior bank of gyrus",37637,145,91,114,-55.16958355,-37.73153222,3.320339635,9861,4140,CTX,middle temporal gyrus,-52.5,-24,5,8806,0.683885
699,4107,20,CX,SMG-i,"supramarginal gyrus, left, inferior bank of gyrus",37626,150,78,114,-60.16074039,-34.29508619,18.59999535,9861,4104,CTX,supramarginal gyrus,-57.5,-24,18,17173,-0.073621
763,4153,20,CX,ITG-its,"inferior temporal gyrus, right, bank of the its",37643,50,112,121,47.0573699,-47.99523458,-15.72350493,9861,4147,CTX,inferior temporal gyrus,42.5,-31,-16,22436,-0.767176
682,4077,20,CX,PCLa-i,"paracentral lobule, anterior part, right, inferior bank of gyrus",37271,80,61,107,14.53077861,-17.93875192,36.34862189,9861,4071,CTX,"paracentral lobule, anterior part",12.5,-17,35,4399,0.372025
612,4136,22,CX,STG-i,"superior temporal gyrus, left, inferior bank of gyrus",37585,134,90,121,-43.81232652,-44.58844568,3.6739897245118303,9861,4133,CTX,superior temporal gyrus,-41.5,-31,6,9030,0.107175
620,4142,22,CX,MTG-s,"middle temporal gyrus, left, superior bank of gyrus",37584,136,93,121,-46.19604056,-45.14874148,1.330353837,9861,4140,CTX,middle temporal gyrus,-43.5,-31,3,8897,0.386507
628,4143,22,CX,MTG-i,"middle temporal gyrus, left, inferior bank of gyrus",37582,147,97,121,-57.31803523,-45.77423043,-1.086709772,9861,4140,CTX,middle temporal gyrus,-54.5,-31,-1,15261,-0.100533
644,4150,22,CX,ITG-l,"inferior temporal gyrus, left, lateral bank of gyrus",37583,144,108,122,-56.3041873,-50.87755351,-11.60827761,9861,4147,CTX,inferior temporal gyrus,-51.5,-32,-12,23746,1.160823
596,4166,22,CX,HG,"Heschl's gyrus, left",37588,151,80,120,-61.28000602,-42.43232165,16.39377996,9861,4165,CTX,Heschl's gyrus,-58.5,-30,16,9646,-0.763568
652,4172,22,CX,PLT,"planum temporale, left",37587,155,81,120,-65.24132796,-43.08670567,15.0656142,9861,4171,CTX,planum temporale,-62.5,-30,15,9558,-0.861015
636,4143,22,CX,MTG-i,"middle temporal gyrus, left, inferior bank of gyrus",37596,145,98,121,-55.28774306,-45.93067435,-2.107248189,9861,4140,CTX,middle temporal gyrus,-52.5,-31,-2,15208,0.442505
154,4055,4,CX,AOrG,"anterior orbital gyrus, right",27255,74,96,29,19.19167051,55.19706181,-21.27202465,9861,4053,CTX,anterior orbital gyrus,18.5,61,0,20807,3.314722
146,4061,4,CX,LOrG,"lateral orbital gyrus, right",27254,60,91,29,36.89590666,53.34431446,-15.89106205,9861,4059,CTX,lateral orbital gyrus,32.5,61,5,20217,3.605837
194,4045,6,CX,orIFG,"inferior frontal gyrus, orbital part, left",27853,128,92,36,-34.09191125,45.57662401,-16.62094241,9861,4035,CTX,inferior frontal gyrus,-35.5,54,4,20017,0.979511
281,4060,6,CX,LOrG,"lateral orbital gyrus, left",27854,125,90,36,-30.62820085,45.83935848,-13.74710813,9861,4059,CTX,lateral orbital gyrus,-32.5,54,6,20364,0.875169
273,4049,6,CX,GRe,"gyrus rectus, right",27842,86,105,37,6.523851057,41.18934681,-26.3871402,9861,4047,CTX,gyrus rectus,6.5,53,-9,21064,0.23187
257,4901,6,CX,IRoG,"inferior rostral gyrus, left",27841,98,95,33,-2.393287655,47.85901298,-19.83748348,9861,4900,CTX,inferior rostral gyrus,-5.5,57,1,21204,-0.495924
233,4899,6,CX,SRoG,"superior rostral gyrus, right",28093,89,75,32,2.499186421,54.499861529964896,2.113089187,9861,4897,CTX,superior rostral gyrus,3.5,58,21,28493,1.210329
217,4033,6,CX,MFG-s,"middle frontal gyrus, right, superior bank of gyrus",27644,63,76,30,32.238748936862805,58.001191470836886,0.6735606165317459,9861,4028,CTX,middle frontal gyrus,29.5,60,20,20304,2.068114
275,4200,28,CX,OTG-s,"occipito-temporal gyrus, left, superior bank of gyrus",27600,126,114,154,-37.16636386,-87.41585624,-9.06597881,9861,4198,CTX,occipito-temporal gyrus,-33.5,-64,-18,23763,1.19018
267,4201,28,CX,OTG-i,"occipito-temporal gyrus, left, inferior bank of gyrus",27601,110,122,152,-19.48478591,-86.61248508,-21.30552301,9861,4198,CTX,occipito-temporal gyrus,-17.5,-62,-26,24191,0.786235
251,4196,28,CX,LiG-pest,"lingual gyrus, right, peristriate",27596,73,119,155,21.40104057,-86.28035402,-17.63575798,9861,4191,CTX,lingual gyrus,19.5,-65,-23,24326,0.749738
243,4197,28,CX,LiG-str,"lingual gyrus, right, striate",27595,79,118,152,15.01361479,-83.58528022,-18.33246102,9861,4191,CTX,lingual gyrus,13.5,-62,-22,24269,-1.335816
219,4189,28,CX,Cun-pest,"cuneus, right, peristriate",27488,81,90,147,14.451176618259597,-73.26956037,10.07919697,9861,4184,CTX,cuneus,11.5,-57,6,25627,-1.00644
211,4197,28,CX,LiG-str,"lingual gyrus, right, striate",27489,80,98,147,17.98589157,-78.26708574,0.47541453,9861,4191,CTX,lingual gyrus,12.5,-57,-2,24856,-1.591811
195,4114,28,CX,AnG-i,"angular gyrus, left, inferior bank of gyrus",27442,133,79,154,-45.22997075,-78.59982859,23.441620401009303,9861,4111,CTX,angular gyrus,-40.5,-64,17,15781,0.507713
203,4214,28,CX,SOG-s,"superior occipital gyrus, left, superior bank of gyrus",27443,132,89,154,-43.03709284,-82.36701443,13.59082709,9861,4212,CTX,superior occipital gyrus,-39.5,-64,7,15333,0.63015
202,4116,28,CX,AnG-s,"angular gyrus, right, superior bank of gyrus",27317,57,63,150,37.75994967,-65.59790053,39.52600134,9861,4111,CTX,angular gyrus,35.5,-60,33,13732,0.496959
274,4124,28,CX,Pcu-i,"precuneus, right, inferior lateral bank of gyrus",27341,85,82,146,7.975911443,-67.27087412,18.25158104,9861,4118,CTX,precuneus,7.5,-56,14,26152,-0.134255
250,4102,28,CX,SPL-i,"superior parietal lobule, right, inferior bank of gyrus",27330,64,75,149,30.69202823,-70.28349569,24.32322042,9861,4096,CTX,superior parietal lobule,28.5,-59,21,13771,-0.397727
